date_key,rules_version,kpi_daily_catch,kpi_daily_catch_prev,kpi_daily_catch_avg7d,kpi_daily_catch_human,kpi_daily_catch_human_prev,kpi_daily_catch_human_avg7d,kpi_daily_catch_bot,kpi_daily_catch_bot_prev,kpi_daily_catch_bot_avg7d,kpi_dau,kpi_dau_prev,kpi_dau_avg7d,kpi_fishing_dau,kpi_fishing_dau_prev,kpi_fishing_dau_avg7d,kpi_catch_per_fisher,kpi_catch_per_fisher_prev,kpi_catch_per_fisher_avg7d,kpi_disconnect_rate,kpi_disconnect_rate_prev,kpi_disconnect_rate_avg7d,kpi_abandon_rate,kpi_abandon_rate_prev,kpi_abandon_rate_avg7d,kpi_avg_pop_ratio,kpi_avg_pop_ratio_prev,kpi_avg_pop_ratio_avg7d
2026-08-29,v0.4.1,101,38,28,0,1,1,101,37,28,1,1,0,1,1,0,0,1,1,67.4,53.3,60.35,80,0,40,135,139.5,92.01
